config_id,model,workload,threshold,pair_id,decision,source,similarity,label,outcome
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0224,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0225,hit,semantic_cache,0.844781,0,FP
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0226,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0227,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0228,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0229,hit,semantic_cache,0.725166,1,TP
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0230,hit,semantic_cache,0.799804,1,TP
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0231,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0232,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0233,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0234,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0235,hit,semantic_cache,0.790582,1,TP
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0236,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0237,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0238,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0239,hit,semantic_cache,0.702663,1,TP
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0240,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0241,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0242,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0243,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0244,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0245,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0246,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0247,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0248,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0249,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0250,hit,semantic_cache,0.733509,1,TP
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0251,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0252,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0253,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0254,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0255,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0256,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0257,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0258,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0259,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0260,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0261,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0262,hit,semantic_cache,0.747109,1,TP
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0263,hit,semantic_cache,0.775269,0,FP
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0264,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0265,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0266,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0267,hit,semantic_cache,0.758066,1,TP
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0268,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0269,hit,semantic_cache,0.882836,1,TP
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0270,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0271,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0272,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0273,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0274,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0275,hit,semantic_cache,0.757715,1,TP
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0276,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0277,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0278,hit,semantic_cache,0.710145,1,TP
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0279,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0280,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0281,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0282,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0283,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0284,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0285,hit,semantic_cache,0.741601,1,TP
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0286,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0287,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0288,hit,semantic_cache,0.745195,1,TP
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0289,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0290,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0291,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0292,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0293,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0294,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0295,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0296,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0297,hit,semantic_cache,0.783268,1,TP
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0298,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.70,all-MiniLM-L6-v2,faq,0.70,faq-0299,hit,semantic_cache,0.750789,0,FP
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0000,hit,semantic_cache,0.783295,1,TP
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0001,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0002,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0003,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0004,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0005,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0006,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0007,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0008,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0009,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0010,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0011,hit,semantic_cache,0.773158,1,TP
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0012,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0013,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0014,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0015,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0016,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0017,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0018,hit,semantic_cache,0.765738,1,TP
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0019,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0020,hit,semantic_cache,0.922464,1,TP
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0021,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0022,hit,semantic_cache,0.752306,1,TP
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0023,hit,semantic_cache,0.826221,1,TP
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0024,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0025,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0026,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0027,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0028,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0029,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0030,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0031,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0032,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0033,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0034,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0035,hit,semantic_cache,0.782824,1,TP
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0036,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0037,hit,semantic_cache,0.757140,1,TP
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0038,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0039,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0040,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0041,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0042,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0043,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0044,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0045,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0046,hit,semantic_cache,0.907989,1,TP
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0047,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0048,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0049,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0050,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0051,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0052,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0053,hit,semantic_cache,0.788433,1,TP
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0054,hit,semantic_cache,0.797928,1,TP
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0055,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0056,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0057,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0058,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0059,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0060,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0061,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0062,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0063,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0064,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0065,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0066,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0067,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0068,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0069,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0070,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0071,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0072,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0073,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0074,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0075,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0076,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0077,hit,semantic_cache,0.880515,1,TP
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0078,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0079,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0080,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0081,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0082,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0083,hit,semantic_cache,0.833985,1,TP
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0084,hit,semantic_cache,0.851356,1,TP
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0085,hit,semantic_cache,0.806441,1,TP
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0086,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0087,hit,semantic_cache,0.751209,1,TP
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0088,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0089,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0090,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0091,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0092,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0093,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0094,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0095,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0096,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0097,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0098,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0099,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0100,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0101,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0102,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0103,hit,semantic_cache,0.772276,1,TP
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0104,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0105,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0106,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0107,hit,semantic_cache,0.761579,1,TP
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0108,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0109,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0110,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0111,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0112,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0113,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0114,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0115,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0116,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0117,hit,semantic_cache,0.909368,1,TP
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0118,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0119,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0120,hit,semantic_cache,0.885715,1,TP
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0121,hit,semantic_cache,0.894805,1,TP
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0122,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0123,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0124,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0125,hit,semantic_cache,0.821911,0,FP
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0126,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0127,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0128,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0129,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0130,hit,semantic_cache,0.887151,1,TP
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0131,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0132,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0133,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0134,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0135,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0136,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0137,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0138,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0139,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0140,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0141,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0142,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0143,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0144,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0145,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0146,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0147,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0148,miss,llm,,0,TN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0149,miss,llm,,1,FN
all-MiniLM-L6-v2|faq|0.75,all-MiniLM-L6-v2,faq,0.75,faq-0150,miss,llm,,1,FN
